season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used,name,awards_pre_t0,awards_total
5.0,9.0,True,10.0,Albert Reed,Anna Trebunskaya,Model,Florida,United States,22.0,Eliminated Week 2,11.0,3.0,4.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/11/19,2007/11/25,2.0,2007/11/18,2007/11/16,2007/11/18,0.0,0.0,0.0,0.0,Albert Reed,0.0,0.0
5.0,10.0,True,10.0,Albert Reed,Anna Trebunskaya,Model,Florida,United States,22.0,Eliminated Week 2,11.0,3.0,3.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/11/26,2007/11/27,2.0,2007/11/25,2007/11/23,2007/11/25,0.0,0.0,0.0,0.0,Albert Reed,0.0,0.0
5.0,11.0,False,10.0,Albert Reed,Anna Trebunskaya,Model,Florida,United States,22.0,Eliminated Week 2,11.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Albert Reed,0.0,0.0
21.0,1.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,13.0,True,True,11.0,False,22.0,7.333333333,0.577350269,22.0,7.333333333,0.577350269,5.5,True,8.5,0.088,0.618822271,,2015/9/14,2015/9/20,2.0,2015/9/13,2015/9/14,2015/9/14,,5.0,5.0,5.0,Alek Skarlatos,0.0,1.0
21.0,2.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,13.0,True,True,11.0,False,22.5,7.5,0.5,22.5,7.5,0.5,5.5,True,8.5,0.083179298,0.559538071,0.5,2015/9/21,2015/9/27,2.0,2015/9/20,2015/9/18,2015/9/20,6.0,5.0,9.0,9.0,Alek Skarlatos,0.0,1.0
21.0,3.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,4.0,10.0,True,True,11.0,False,33.0,8.25,0.5,33.0,8.25,0.5,3.5,True,7.5,0.108196721,0.507382569,10.5,2015/9/28,2015/10/4,1.0,2015/9/27,2015/9/25,2015/9/27,6.0,4.0,5.666666667,5.666666667,Alek Skarlatos,0.0,1.0
21.0,4.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,10.0,True,True,11.0,False,24.0,8.0,0.0,24.0,8.0,0.0,6.0,False,5.0,0.101694915,0.097205035,-9.0,2015/10/5,2015/10/11,1.0,2015/10/4,2015/10/2,2015/10/4,9.0,9.0,20.33333333,20.33333333,Alek Skarlatos,0.0,1.0
21.0,5.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,4.0,9.0,True,True,11.0,False,29.0,7.25,0.5,29.0,7.25,0.5,7.5,True,2.5,0.096345515,-0.883991392,5.0,2015/10/12,2015/10/18,1.0,2015/10/11,2015/10/9,2015/10/11,8.0,8.0,12.66666667,12.66666667,Alek Skarlatos,0.0,1.0
21.0,6.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,4.0,9.0,True,True,11.0,False,30.0,7.5,0.577350269,30.0,7.5,0.577350269,7.5,True,2.5,0.095846645,-0.808233553,1.0,2015/10/19,2015/10/25,1.0,2015/10/18,2015/10/16,2015/10/18,7.0,5.0,8.0,8.0,Alek Skarlatos,0.0,1.0
21.0,7.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,8.0,True,True,11.0,False,26.5,8.833333333,0.288675135,26.5,8.833333333,0.288675135,8.0,False,1.0,0.119909502,-1.423024947,-3.5,2015/10/26,2015/11/1,1.0,2015/10/25,2015/10/23,2015/10/25,4.0,3.0,4.0,4.0,Alek Skarlatos,0.0,1.0
21.0,8.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,7.0,True,True,11.0,False,25.0,8.333333333,0.577350269,25.0,8.333333333,0.577350269,6.0,False,2.0,0.128866378,-0.927064461,-1.5,2015/11/2,2015/11/8,1.0,2015/11/1,2015/10/30,2015/11/1,7.0,4.0,5.333333333,5.333333333,Alek Skarlatos,0.0,1.0
21.0,9.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,6.0,True,True,11.0,False,25.5,8.5,0.0,25.5,8.5,0.0,5.0,False,2.0,0.155015198,-0.845268395,0.5,2015/11/9,2015/11/15,1.0,2015/11/8,2015/11/6,2015/11/8,6.0,4.0,4.666666667,4.666666667,Alek Skarlatos,0.0,1.0
21.0,10.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,4.0,True,True,11.0,False,28.5,9.5,0.0,28.5,9.5,0.0,3.0,False,2.0,0.240506329,-0.5,3.0,2015/11/16,2015/11/22,1.0,2015/11/15,2015/11/13,2015/11/15,6.0,6.0,7.0,7.0,Alek Skarlatos,0.0,1.0
21.0,11.0,True,11.0,Alek Skarlatos,Lindsay Arnold,Military,California,United States,22.0,3rd Place,3.0,3.0,4.0,True,True,11.0,False,27.9999,9.3333,0.0,27.9999,9.3333,0.0,4.0,False,1.0,0.237287489,-1.5,-0.5001,2015/11/23,2015/11/24,2.0,2015/11/22,2015/11/20,2015/11/22,7.0,6.0,6.333333333,6.333333333,Alek Skarlatos,0.0,1.0
21.0,1.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,13.0,True,True,9.0,False,22.0,7.333333333,0.577350269,22.0,7.333333333,0.577350269,5.5,True,8.5,0.088,0.618822271,,2015/9/14,2015/9/20,2.0,2015/9/13,2015/9/14,2015/9/14,,12.0,12.0,12.0,Alexa PenaVega,0.0,0.0
21.0,2.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,13.0,True,True,9.0,False,23.0,7.666666667,0.288675135,23.0,7.666666667,0.288675135,3.0,False,11.0,0.085027726,0.724856137,1.0,2015/9/21,2015/9/27,2.0,2015/9/20,2015/9/18,2015/9/20,11.0,6.0,8.333333333,8.333333333,Alexa PenaVega,0.0,0.0
21.0,3.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,4.0,10.0,True,True,9.0,False,36.0,9.0,0.0,36.0,9.0,0.0,1.5,True,9.5,0.118032787,1.116241651,13.0,2015/9/28,2015/10/4,1.0,2015/9/27,2015/9/25,2015/9/27,8.0,4.0,8.333333333,8.333333333,Alexa PenaVega,0.0,0.0
21.0,4.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,10.0,True,True,9.0,False,21.0,7.0,0.0,21.0,7.0,0.0,8.0,False,3.0,0.088983051,-0.63183273,-15.0,2015/10/5,2015/10/11,1.0,2015/10/4,2015/10/2,2015/10/4,4.0,3.0,3.666666667,3.666666667,Alexa PenaVega,0.0,0.0
21.0,5.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,4.0,9.0,True,True,9.0,False,40.0,10.0,0.0,40.0,10.0,0.0,1.0,False,9.0,0.132890365,1.303887303,19.0,2015/10/12,2015/10/18,1.0,2015/10/11,2015/10/9,2015/10/11,5.0,4.0,4.333333333,4.333333333,Alexa PenaVega,0.0,0.0
21.0,6.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,4.0,9.0,True,True,9.0,False,30.0,7.5,0.577350269,30.0,7.5,0.577350269,7.5,True,2.5,0.095846645,-0.808233553,-10.0,2015/10/19,2015/10/25,1.0,2015/10/18,2015/10/16,2015/10/18,6.0,4.0,4.333333333,4.333333333,Alexa PenaVega,0.0,0.0
21.0,7.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,8.0,True,True,9.0,False,27.5,9.166666667,0.288675135,27.5,9.166666667,0.288675135,5.0,False,4.0,0.124434389,-0.158113883,-2.5,2015/10/26,2015/11/1,1.0,2015/10/25,2015/10/23,2015/10/25,4.0,4.0,4.666666667,4.666666667,Alexa PenaVega,0.0,0.0
21.0,8.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,7.0,True,True,9.0,False,26.9998,8.999933333,0.577350269,26.9998,8.999933333,0.577350269,5.0,False,3.0,0.139174657,-0.244011072,-0.5002,2015/11/2,2015/11/8,1.0,2015/11/1,2015/10/30,2015/11/1,3.0,4.0,3.333333333,3.333333333,Alexa PenaVega,0.0,0.0
21.0,9.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,6.0,True,True,9.0,True,30.0,10.0,0.0,30.0,10.0,0.0,1.5,True,5.5,0.182370821,1.139274794,3.0002,2015/11/9,2015/11/15,1.0,2015/11/8,2015/11/6,2015/11/8,6.0,3.0,4.333333333,4.333333333,Alexa PenaVega,0.0,0.0
21.0,10.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,4.0,False,False,9.0,False,0.0,0.0,0.0,,,,,False,,,,,2015/11/16,2015/11/22,1.0,2015/11/15,2015/11/13,2015/11/15,7.0,6.0,8.666666667,8.666666667,Alexa PenaVega,0.0,0.0
21.0,11.0,True,11.0,Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27.0,Eliminated Week 9,6.0,3.0,4.0,False,False,9.0,False,0.0,0.0,0.0,,,,,False,,,,,2015/11/23,2015/11/24,2.0,2015/11/22,2015/11/20,2015/11/22,4.0,5.0,3.333333333,3.333333333,Alexa PenaVega,0.0,0.0
16.0,1.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,12.0,True,True,10.0,False,21.0,7.0,0.0,21.0,7.0,0.0,3.0,True,10.0,0.091703057,0.652486745,,2013/3/18,2013/3/24,1.0,2013/3/17,2013/3/18,2013/3/18,,15.0,15.0,15.0,Alexandra Raisman,0.0,0.0
16.0,2.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,12.0,True,True,10.0,False,24.0,8.0,0.0,24.0,8.0,0.0,3.0,False,10.0,0.098360656,0.997380725,3.0,2013/3/25,2013/3/31,2.0,2013/3/24,2013/3/22,2013/3/24,0.0,5.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,3.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,11.0,True,True,10.0,False,23.0,7.666666667,0.577350269,23.0,7.666666667,0.577350269,4.5,True,7.5,0.097872507,0.433429468,-1.0,2013/4/1,2013/4/7,2.0,2013/3/31,2013/3/29,2013/3/31,0.0,0.0,2.0,2.0,Alexandra Raisman,0.0,0.0
16.0,4.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,10.0,True,True,10.0,False,27.0,9.0,0.0,27.0,9.0,0.0,1.0,False,10.0,0.120535714,1.391174271,4.0,2013/4/8,2013/4/14,2.0,2013/4/7,2013/4/5,2013/4/7,0.0,0.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,5.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,9.0,True,True,10.0,False,25.0,8.333333333,0.577350269,25.0,8.333333333,0.577350269,4.0,False,6.0,0.119617225,0.452367429,-2.0,2013/4/15,2013/4/21,2.0,2013/4/14,2013/4/12,2013/4/14,0.0,0.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,6.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,8.0,True,True,10.0,False,26.0,8.666666667,0.288675135,26.0,8.666666667,0.288675135,2.0,False,7.0,0.137931034,1.016902606,1.0,2013/4/22,2013/4/28,2.0,2013/4/21,2013/4/19,2013/4/21,0.0,0.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,7.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,7.0,True,True,10.0,False,32.0,10.66666667,0.577350269,32.0,10.66666667,0.577350269,1.0,False,7.0,0.173913043,1.152780835,6.0,2013/4/29,2013/5/5,2.0,2013/4/28,2013/4/26,2013/4/28,0.0,0.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,8.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,6.0,True,True,10.0,False,28.0,9.333333333,0.288675135,28.0,9.333333333,0.288675135,2.0,False,5.0,0.180064309,0.700634782,-4.0,2013/5/6,2013/5/12,2.0,2013/5/5,2013/5/3,2013/5/5,0.0,0.0,2.0,2.0,Alexandra Raisman,0.0,0.0
16.0,9.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,5.0,True,True,10.0,False,29.5,9.833333333,0.288675135,29.5,9.833333333,0.288675135,1.5,True,4.5,0.209219858,0.756889263,1.5,2013/5/13,2013/5/19,2.0,2013/5/12,2013/5/10,2013/5/12,0.0,0.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,10.0,True,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,3.0,4.0,True,True,10.0,False,29.0,9.666666667,0.288675135,29.0,9.666666667,0.288675135,3.0,False,2.0,0.24786346,-0.261078505,-0.5,2013/5/20,2013/5/21,2.0,2013/5/19,2013/5/17,2013/5/19,0.0,0.0,0.0,0.0,Alexandra Raisman,0.0,0.0
16.0,11.0,False,10.0,Alexandra Raisman,Mark Ballas,Athlete,Massachusetts,United States,18.0,Eliminated Week 10,4.0,0.0,0.0,False,False,10.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Alexandra Raisman,0.0,0.0
27.0,1.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,13.0,True,True,9.0,False,22.0,7.333333333,0.288675135,22.0,7.333333333,0.288675135,3.5,True,10.5,0.08627451,0.931883142,,2018/9/24,2018/9/30,2.0,2018/9/23,2018/9/24,2018/9/24,11.0,31.0,31.0,31.0,Alexis Ren,0.0,0.0
27.0,2.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,12.0,True,True,9.0,False,24.5,8.166666667,0.288675135,24.5,8.166666667,0.288675135,4.0,False,9.0,0.090573013,0.652023557,2.5,2018/10/1,2018/10/7,2.0,2018/9/30,2018/9/28,2018/9/30,41.0,49.0,48.33333333,48.33333333,Alexis Ren,0.0,0.0
27.0,3.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,11.0,True,True,9.0,False,26.0,8.666666667,0.577350269,26.0,8.666666667,0.577350269,5.5,True,6.5,0.095940959,0.399439403,1.5,2018/10/8,2018/10/14,1.0,2018/10/7,2018/10/5,2018/10/7,18.0,13.0,24.0,24.0,Alexis Ren,0.0,0.0
27.0,4.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,10.0,True,True,9.0,False,25.0,8.333333333,0.577350269,25.0,8.333333333,0.577350269,4.0,False,7.0,0.107758621,0.460346179,-1.0,2018/10/15,2018/10/21,1.0,2018/10/14,2018/10/12,2018/10/14,9.0,16.0,10.66666667,10.66666667,Alexis Ren,0.0,0.0
27.0,5.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,9.0,True,True,9.0,False,29.0,9.666666667,0.577350269,29.0,9.666666667,0.577350269,1.5,True,8.5,0.130630631,1.128303895,4.0,2018/10/22,2018/10/28,1.0,2018/10/21,2018/10/19,2018/10/21,14.0,17.0,18.66666667,18.66666667,Alexis Ren,0.0,0.0
27.0,6.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,9.0,True,True,9.0,False,27.0,9.0,0.0,27.0,9.0,0.0,4.0,False,6.0,0.11790393,0.394757939,-2.0,2018/10/29,2018/11/4,1.0,2018/10/28,2018/10/26,2018/10/28,100.0,65.0,54.33333333,54.33333333,Alexis Ren,0.0,0.0
27.0,7.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,8.0,True,True,9.0,False,27.5,9.166666667,0.288675135,27.5,9.166666667,0.288675135,4.0,False,5.0,0.126436782,0.168879272,0.5,2018/11/5,2018/11/11,1.0,2018/11/4,2018/11/2,2018/11/4,21.0,23.0,19.66666667,19.66666667,Alexis Ren,0.0,0.0
27.0,8.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,6.0,True,True,9.0,False,29.0,9.666666667,0.288675135,29.0,9.666666667,0.288675135,2.5,True,4.5,0.180124224,0.663403472,1.5,2018/11/12,2018/11/18,1.0,2018/11/11,2018/11/9,2018/11/11,19.0,38.0,18.0,18.0,Alexis Ren,0.0,0.0
27.0,9.0,True,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,3.0,4.0,True,True,9.0,False,28.5,9.5,0.0,28.5,9.5,0.0,3.0,False,2.0,0.246753247,-0.261116484,-0.5,2018/11/19,2018/11/19,1.0,2018/11/18,2018/11/16,2018/11/18,20.0,35.0,21.0,21.0,Alexis Ren,0.0,0.0
27.0,10.0,False,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,0.0,0.0,False,False,9.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Alexis Ren,0.0,0.0
27.0,11.0,False,9.0,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21.0,4th Place,4.0,0.0,0.0,False,False,9.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Alexis Ren,0.0,0.0
19.0,1.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,13.0,True,True,11.0,False,36.0,9.0,0.0,36.0,9.0,0.0,1.0,False,13.0,0.096774194,1.583194458,,2014/9/15,2014/9/21,2.0,2014/9/14,2014/9/15,2014/9/15,,3.0,3.0,3.0,Alfonso Ribeiro,2.0,2.0
19.0,2.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,12.0,True,True,11.0,False,32.0,8.0,0.0,32.0,8.0,0.0,4.0,False,9.0,0.08839779,0.585999362,-4.0,2014/9/22,2014/9/28,2.0,2014/9/21,2014/9/19,2014/9/21,6.0,5.0,6.666666667,6.666666667,Alfonso Ribeiro,2.0,2.0
19.0,3.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,11.0,True,True,11.0,False,32.0,8.0,0.0,32.0,8.0,0.0,5.0,True,7.0,0.090651558,-0.020181645,0.0,2014/9/29,2014/10/5,1.0,2014/9/28,2014/9/26,2014/9/28,2.0,2.0,2.333333333,2.333333333,Alfonso Ribeiro,2.0,2.0
19.0,4.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,10.0,True,True,11.0,False,40.0,10.0,0.0,40.0,10.0,0.0,1.0,False,10.0,0.125,1.38104481,8.0,2014/10/6,2014/10/12,1.0,2014/10/5,2014/10/3,2014/10/5,2.0,3.0,3.0,3.0,Alfonso Ribeiro,2.0,2.0
19.0,5.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,9.0,True,True,11.0,False,34.0,8.5,0.577350269,34.0,8.5,0.577350269,2.5,True,7.5,0.128787879,0.809302638,-6.0,2014/10/13,2014/10/19,1.0,2014/10/12,2014/10/10,2014/10/12,8.0,11.0,11.66666667,11.66666667,Alfonso Ribeiro,2.0,2.0
19.0,6.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,9.0,True,True,11.0,False,39.0,9.75,0.5,39.0,9.75,0.5,1.0,False,9.0,0.133105802,1.752153917,5.0,2014/10/20,2014/10/26,1.0,2014/10/19,2014/10/17,2014/10/19,3.0,3.0,4.0,4.0,Alfonso Ribeiro,2.0,2.0
19.0,7.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,8.0,True,True,11.0,False,34.0,8.5,0.0,34.0,8.5,0.0,3.0,False,6.0,0.131528046,0.526284794,-5.0,2014/10/27,2014/11/2,1.0,2014/10/26,2014/10/24,2014/10/26,4.0,4.0,4.0,4.0,Alfonso Ribeiro,2.0,2.0
19.0,8.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,7.0,True,True,11.0,False,41.0,10.25,0.577350269,41.0,10.25,0.577350269,2.0,False,6.0,0.165322581,0.818923025,7.0,2014/11/3,2014/11/9,1.0,2014/11/2,2014/10/31,2014/11/2,3.0,3.0,2.666666667,2.666666667,Alfonso Ribeiro,2.0,2.0
19.0,9.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,6.0,True,True,11.0,False,38.5,9.625,0.25,38.5,9.625,0.25,1.5,True,5.5,0.179906542,0.755443646,-2.5,2014/11/10,2014/11/16,1.0,2014/11/9,2014/11/7,2014/11/9,2.0,3.0,2.666666667,2.666666667,Alfonso Ribeiro,2.0,2.0
19.0,10.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,5.0,True,True,11.0,False,37.5,9.375,0.25,37.5,9.375,0.25,3.0,False,3.0,0.205479452,0.316227766,-1.0,2014/11/17,2014/11/23,1.0,2014/11/16,2014/11/14,2014/11/16,11.0,18.0,9.666666667,9.666666667,Alfonso Ribeiro,2.0,2.0
19.0,11.0,True,11.0,Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42.0,1st Place,1.0,4.0,4.0,True,True,11.0,False,40.0,10.0,0.0,40.0,10.0,0.0,1.0,False,4.0,0.255864085,1.100108793,2.5,2014/11/24,2014/11/25,2.0,2014/11/23,2014/11/21,2014/11/23,3.0,4.0,4.666666667,4.666666667,Alfonso Ribeiro,2.0,2.0
34.0,1.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,2.0,14.0,True,True,11.0,False,13.0,6.5,0.707106781,13.0,6.5,0.707106781,4.5,True,10.5,0.079268293,0.614785519,,2025/9/17,2025/9/22,1.0,2025/9/16,2025/9/17,2025/9/17,,100.0,100.0,100.0,Alix Earle,0.0,0.0
34.0,2.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,3.0,14.0,True,True,11.0,False,21.0,7.0,0.0,21.0,7.0,0.0,6.5,True,8.5,0.075539568,0.493517699,8.0,2025/9/23,2025/9/29,1.0,2025/9/22,2025/9/20,2025/9/22,9.0,11.0,11.0,11.0,Alix Earle,0.0,0.0
34.0,3.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,3.0,12.0,True,True,11.0,False,23.0,7.666666667,0.577350269,23.0,7.666666667,0.577350269,3.5,True,9.5,0.089494163,0.750827671,2.0,2025/9/30,2025/10/6,1.0,2025/9/29,2025/9/27,2025/9/29,9.0,10.0,11.33333333,11.33333333,Alix Earle,0.0,0.0
34.0,4.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,3.0,11.0,True,True,11.0,False,24.0,8.0,0.0,24.0,8.0,0.0,3.0,True,9.0,0.096774194,0.739126614,1.0,2025/10/7,2025/10/13,1.0,2025/10/6,2025/10/4,2025/10/6,8.0,15.0,8.333333333,8.333333333,Alix Earle,0.0,0.0
34.0,5.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,4.0,10.0,True,True,11.0,False,35.0,8.75,0.5,35.0,8.75,0.5,2.5,True,8.5,0.111821086,1.012864792,11.0,2025/10/14,2025/10/20,1.0,2025/10/13,2025/10/11,2025/10/13,16.0,16.0,16.66666667,16.66666667,Alix Earle,0.0,0.0
34.0,6.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,4.0,10.0,True,True,11.0,False,35.0,8.75,0.5,35.0,8.75,0.5,6.0,False,5.0,0.102941176,0.240192231,0.0,2025/10/21,2025/10/27,1.0,2025/10/20,2025/10/18,2025/10/20,10.0,9.0,12.0,12.0,Alix Earle,0.0,0.0
34.0,7.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,4.0,9.0,True,True,11.0,False,43.0,10.75,0.5,43.0,10.75,0.5,1.0,False,9.0,0.129518072,1.285166002,8.0,2025/10/28,2025/11/3,1.0,2025/10/27,2025/10/25,2025/10/27,6.0,8.0,8.0,8.0,Alix Earle,0.0,0.0
34.0,8.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,4.0,8.0,True,True,11.0,False,38.5,9.625,0.25,38.5,9.625,0.25,3.0,False,6.0,0.127694859,0.481057455,-4.5,2025/11/4,2025/11/10,1.0,2025/11/3,2025/11/1,2025/11/3,8.0,9.0,10.33333333,10.33333333,Alix Earle,0.0,0.0
34.0,9.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,4.0,7.0,True,True,11.0,False,40.0,10.0,0.0,40.0,10.0,0.0,4.0,False,4.0,0.148148148,0.300375705,1.5,2025/11/11,2025/11/17,1.0,2025/11/10,2025/11/8,2025/11/10,9.0,10.0,11.0,11.0,Alix Earle,0.0,0.0
34.0,10.0,True,11.0,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24.0,2nd Place,2.0,3.0,6.0,True,True,11.0,False,29.0,9.666666667,0.288675135,29.0,9.666666667,0.288675135,2.5,True,4.5,0.168604651,0.487950036,-11.0,2025/11/18,2025/11/24,1.0,2025/11/17,2025/11/15,2025/11/17,10.0,11.0,12.33333333,12.33333333,Alix Earle,0.0,0.0
