row_idx,name,t0,qid,awards_total,awards_dated,awards_pre_t0,award_date_coverage
436,Josie Maran,2007-10-01,Q241025,0,0,0,0.0
437,Marie Osmond,2007-10-01,Q465641,0,0,0,0.0
438,Mark Cuban,2007-10-01,Q318503,0,0,0,0.0
439,Mel B,2007-10-01,Q349690,3,2,2,0.6666666666666666
440,Sabrina Bryan,2007-10-01,Q256708,0,0,0,0.0
441,Wayne Newton,2007-10-01,Q552806,4,1,1,0.25
442,Albert Reed,2007-10-08,Q4711088,0,0,0,0.0
443,Cameron Mathison,2007-10-08,Q3651353,1,1,1,1.0
444,Floyd Mayweather Jr.,2007-10-08,Q318204,3,2,0,0.6666666666666666
445,Helio Castroneves,2007-10-08,Q454058,0,0,0,0.0
446,Jane Seymour,2007-10-08,Q123849,5,3,3,0.6
447,Jennie Garth,2007-10-08,Q230015,2,2,1,1.0
448,Josie Maran,2007-10-08,Q241025,0,0,0,0.0
449,Marie Osmond,2007-10-08,Q465641,0,0,0,0.0
450,Mark Cuban,2007-10-08,Q318503,0,0,0,0.0
451,Mel B,2007-10-08,Q349690,3,2,2,0.6666666666666666
452,Sabrina Bryan,2007-10-08,Q256708,0,0,0,0.0
453,Wayne Newton,2007-10-08,Q552806,4,1,1,0.25
454,Albert Reed,2007-10-15,Q4711088,0,0,0,0.0
455,Cameron Mathison,2007-10-15,Q3651353,1,1,1,1.0
456,Floyd Mayweather Jr.,2007-10-15,Q318204,3,2,0,0.6666666666666666
457,Helio Castroneves,2007-10-15,Q454058,0,0,0,0.0
458,Jane Seymour,2007-10-15,Q123849,5,3,3,0.6
459,Jennie Garth,2007-10-15,Q230015,2,2,1,1.0
460,Josie Maran,2007-10-15,Q241025,0,0,0,0.0
461,Marie Osmond,2007-10-15,Q465641,0,0,0,0.0
462,Mark Cuban,2007-10-15,Q318503,0,0,0,0.0
463,Mel B,2007-10-15,Q349690,3,2,2,0.6666666666666666
464,Sabrina Bryan,2007-10-15,Q256708,0,0,0,0.0
465,Wayne Newton,2007-10-15,Q552806,4,1,1,0.25
466,Albert Reed,2007-10-22,Q4711088,0,0,0,0.0
467,Cameron Mathison,2007-10-22,Q3651353,1,1,1,1.0
468,Floyd Mayweather Jr.,2007-10-22,Q318204,3,2,0,0.6666666666666666
469,Helio Castroneves,2007-10-22,Q454058,0,0,0,0.0
470,Jane Seymour,2007-10-22,Q123849,5,3,3,0.6
471,Jennie Garth,2007-10-22,Q230015,2,2,1,1.0
472,Josie Maran,2007-10-22,Q241025,0,0,0,0.0
473,Marie Osmond,2007-10-22,Q465641,0,0,0,0.0
474,Mark Cuban,2007-10-22,Q318503,0,0,0,0.0
475,Mel B,2007-10-22,Q349690,3,2,2,0.6666666666666666
476,Sabrina Bryan,2007-10-22,Q256708,0,0,0,0.0
477,Wayne Newton,2007-10-22,Q552806,4,1,1,0.25
478,Albert Reed,2007-10-29,Q4711088,0,0,0,0.0
479,Cameron Mathison,2007-10-29,Q3651353,1,1,1,1.0
480,Floyd Mayweather Jr.,2007-10-29,Q318204,3,2,0,0.6666666666666666
481,Helio Castroneves,2007-10-29,Q454058,0,0,0,0.0
482,Jane Seymour,2007-10-29,Q123849,5,3,3,0.6
483,Jennie Garth,2007-10-29,Q230015,2,2,1,1.0
484,Josie Maran,2007-10-29,Q241025,0,0,0,0.0
485,Marie Osmond,2007-10-29,Q465641,0,0,0,0.0
486,Mark Cuban,2007-10-29,Q318503,0,0,0,0.0
487,Mel B,2007-10-29,Q349690,3,2,2,0.6666666666666666
488,Sabrina Bryan,2007-10-29,Q256708,0,0,0,0.0
489,Wayne Newton,2007-10-29,Q552806,4,1,1,0.25
490,Albert Reed,2007-11-05,Q4711088,0,0,0,0.0
491,Cameron Mathison,2007-11-05,Q3651353,1,1,1,1.0
492,Floyd Mayweather Jr.,2007-11-05,Q318204,3,2,0,0.6666666666666666
493,Helio Castroneves,2007-11-05,Q454058,0,0,0,0.0
494,Jane Seymour,2007-11-05,Q123849,5,3,3,0.6
495,Jennie Garth,2007-11-05,Q230015,2,2,1,1.0
496,Josie Maran,2007-11-05,Q241025,0,0,0,0.0
497,Marie Osmond,2007-11-05,Q465641,0,0,0,0.0
498,Mark Cuban,2007-11-05,Q318503,0,0,0,0.0
499,Mel B,2007-11-05,Q349690,3,2,2,0.6666666666666666
500,Sabrina Bryan,2007-11-05,Q256708,0,0,0,0.0
501,Wayne Newton,2007-11-05,Q552806,4,1,1,0.25
502,Albert Reed,2007-11-12,Q4711088,0,0,0,0.0
503,Cameron Mathison,2007-11-12,Q3651353,1,1,1,1.0
504,Floyd Mayweather Jr.,2007-11-12,Q318204,3,2,0,0.6666666666666666
505,Helio Castroneves,2007-11-12,Q454058,0,0,0,0.0
506,Jane Seymour,2007-11-12,Q123849,5,3,3,0.6
507,Jennie Garth,2007-11-12,Q230015,2,2,1,1.0
508,Josie Maran,2007-11-12,Q241025,0,0,0,0.0
509,Marie Osmond,2007-11-12,Q465641,0,0,0,0.0
510,Mark Cuban,2007-11-12,Q318503,0,0,0,0.0
511,Mel B,2007-11-12,Q349690,3,2,2,0.6666666666666666
512,Sabrina Bryan,2007-11-12,Q256708,0,0,0,0.0
513,Wayne Newton,2007-11-12,Q552806,4,1,1,0.25
514,Albert Reed,2007-11-19,Q4711088,0,0,0,0.0
515,Cameron Mathison,2007-11-19,Q3651353,1,1,1,1.0
516,Floyd Mayweather Jr.,2007-11-19,Q318204,3,2,0,0.6666666666666666
517,Helio Castroneves,2007-11-19,Q454058,0,0,0,0.0
518,Jane Seymour,2007-11-19,Q123849,5,3,3,0.6
519,Jennie Garth,2007-11-19,Q230015,2,2,1,1.0
520,Josie Maran,2007-11-19,Q241025,0,0,0,0.0
521,Marie Osmond,2007-11-19,Q465641,0,0,0,0.0
522,Mark Cuban,2007-11-19,Q318503,0,0,0,0.0
523,Mel B,2007-11-19,Q349690,3,2,2,0.6666666666666666
524,Sabrina Bryan,2007-11-19,Q256708,0,0,0,0.0
525,Wayne Newton,2007-11-19,Q552806,4,1,1,0.25
526,Albert Reed,2007-11-26,Q4711088,0,0,0,0.0
527,Cameron Mathison,2007-11-26,Q3651353,1,1,1,1.0
528,Floyd Mayweather Jr.,2007-11-26,Q318204,3,2,0,0.6666666666666666
529,Helio Castroneves,2007-11-26,Q454058,0,0,0,0.0
530,Jane Seymour,2007-11-26,Q123849,5,3,3,0.6
531,Jennie Garth,2007-11-26,Q230015,2,2,1,1.0
532,Josie Maran,2007-11-26,Q241025,0,0,0,0.0
533,Marie Osmond,2007-11-26,Q465641,0,0,0,0.0
534,Mark Cuban,2007-11-26,Q318503,0,0,0,0.0
535,Mel B,2007-11-26,Q349690,3,2,2,0.6666666666666666
536,Sabrina Bryan,2007-11-26,Q256708,0,0,0,0.0
537,Wayne Newton,2007-11-26,Q552806,4,1,1,0.25
538,Albert Reed,,Q4711088,0,0,0,0.0
539,Cameron Mathison,,Q3651353,0,0,0,0.0
540,Floyd Mayweather Jr.,,Q318204,0,0,0,0.0
541,Helio Castroneves,,Q454058,0,0,0,0.0
542,Jane Seymour,,Q123849,0,0,0,0.0
543,Jennie Garth,,Q230015,0,0,0,0.0
544,Josie Maran,,Q241025,0,0,0,0.0
545,Marie Osmond,,Q465641,0,0,0,0.0
546,Mark Cuban,,Q318503,0,0,0,0.0
547,Mel B,,Q349690,0,0,0,0.0
548,Sabrina Bryan,,Q256708,0,0,0,0.0
549,Wayne Newton,,Q552806,0,0,0,0.0
550,Adam Carolla,2008-03-17,Q4119,0,0,0,0.0
551,Cristian de la Fuente,2008-03-17,Q266788,1,0,0,0.0
552,Jason Taylor,2008-03-17,Q110442797,0,0,0,0.0
553,Kristi Yamaguchi,2008-03-17,Q237651,1,1,0,1.0
554,Mario,2008-03-17,Q3362622,0,0,0,0.0
555,Marissa Jaret Winokur,2008-03-17,Q459363,3,2,2,0.6666666666666666
556,Marlee Matlin,2008-03-17,Q213287,4,3,2,0.75
557,Monica Seles,2008-03-17,Q173633,6,6,5,1.0
558,Penn Jillette,2008-03-17,Q4129653,2,2,2,1.0
559,Priscilla Presley,2008-03-17,Q234773,0,0,0,0.0
560,Shannon Elizabeth,2008-03-17,Q228882,0,0,0,0.0
561,Steve Guttenberg,2008-03-17,Q318685,1,0,0,0.0
562,Adam Carolla,2008-03-24,Q4119,0,0,0,0.0
563,Cristian de la Fuente,2008-03-24,Q266788,1,0,0,0.0
564,Jason Taylor,2008-03-24,Q110442797,0,0,0,0.0
565,Kristi Yamaguchi,2008-03-24,Q237651,1,1,0,1.0
566,Mario,2008-03-24,Q3362622,0,0,0,0.0
567,Marissa Jaret Winokur,2008-03-24,Q459363,3,2,2,0.6666666666666666
568,Marlee Matlin,2008-03-24,Q213287,4,3,2,0.75
569,Monica Seles,2008-03-24,Q173633,6,6,5,1.0
570,Penn Jillette,2008-03-24,Q4129653,2,2,2,1.0
571,Priscilla Presley,2008-03-24,Q234773,0,0,0,0.0
572,Shannon Elizabeth,2008-03-24,Q228882,0,0,0,0.0
573,Steve Guttenberg,2008-03-24,Q318685,1,0,0,0.0
574,Adam Carolla,2008-03-31,Q4119,0,0,0,0.0
575,Cristian de la Fuente,2008-03-31,Q266788,1,0,0,0.0
576,Jason Taylor,2008-03-31,Q110442797,0,0,0,0.0
577,Kristi Yamaguchi,2008-03-31,Q237651,1,1,0,1.0
578,Mario,2008-03-31,Q3362622,0,0,0,0.0
579,Marissa Jaret Winokur,2008-03-31,Q459363,3,2,2,0.6666666666666666
580,Marlee Matlin,2008-03-31,Q213287,4,3,2,0.75
581,Monica Seles,2008-03-31,Q173633,6,6,5,1.0
582,Penn Jillette,2008-03-31,Q4129653,2,2,2,1.0
583,Priscilla Presley,2008-03-31,Q234773,0,0,0,0.0
584,Shannon Elizabeth,2008-03-31,Q228882,0,0,0,0.0
585,Steve Guttenberg,2008-03-31,Q318685,1,0,0,0.0
586,Adam Carolla,2008-04-07,Q4119,0,0,0,0.0
587,Cristian de la Fuente,2008-04-07,Q266788,1,0,0,0.0
588,Jason Taylor,2008-04-07,Q110442797,0,0,0,0.0
589,Kristi Yamaguchi,2008-04-07,Q237651,1,1,0,1.0
590,Mario,2008-04-07,Q3362622,0,0,0,0.0
591,Marissa Jaret Winokur,2008-04-07,Q459363,3,2,2,0.6666666666666666
592,Marlee Matlin,2008-04-07,Q213287,4,3,2,0.75
593,Monica Seles,2008-04-07,Q173633,6,6,5,1.0
594,Penn Jillette,2008-04-07,Q4129653,2,2,2,1.0
595,Priscilla Presley,2008-04-07,Q234773,0,0,0,0.0
596,Shannon Elizabeth,2008-04-07,Q228882,0,0,0,0.0
597,Steve Guttenberg,2008-04-07,Q318685,1,0,0,0.0
598,Adam Carolla,2008-04-14,Q4119,0,0,0,0.0
599,Cristian de la Fuente,2008-04-14,Q266788,1,0,0,0.0
600,Jason Taylor,2008-04-14,Q110442797,0,0,0,0.0
601,Kristi Yamaguchi,2008-04-14,Q237651,1,1,0,1.0
602,Mario,2008-04-14,Q3362622,0,0,0,0.0
603,Marissa Jaret Winokur,2008-04-14,Q459363,3,2,2,0.6666666666666666
604,Marlee Matlin,2008-04-14,Q213287,4,3,2,0.75
605,Monica Seles,2008-04-14,Q173633,6,6,5,1.0
606,Penn Jillette,2008-04-14,Q4129653,2,2,2,1.0
607,Priscilla Presley,2008-04-14,Q234773,0,0,0,0.0
608,Shannon Elizabeth,2008-04-14,Q228882,0,0,0,0.0
609,Steve Guttenberg,2008-04-14,Q318685,1,0,0,0.0
610,Adam Carolla,2008-04-21,Q4119,0,0,0,0.0
611,Cristian de la Fuente,2008-04-21,Q266788,1,0,0,0.0
612,Jason Taylor,2008-04-21,Q110442797,0,0,0,0.0
613,Kristi Yamaguchi,2008-04-21,Q237651,1,1,0,1.0
614,Mario,2008-04-21,Q3362622,0,0,0,0.0
615,Marissa Jaret Winokur,2008-04-21,Q459363,3,2,2,0.6666666666666666
616,Marlee Matlin,2008-04-21,Q213287,4,3,2,0.75
617,Monica Seles,2008-04-21,Q173633,6,6,5,1.0
618,Penn Jillette,2008-04-21,Q4129653,2,2,2,1.0
619,Priscilla Presley,2008-04-21,Q234773,0,0,0,0.0
620,Shannon Elizabeth,2008-04-21,Q228882,0,0,0,0.0
621,Steve Guttenberg,2008-04-21,Q318685,1,0,0,0.0
622,Adam Carolla,2008-04-28,Q4119,0,0,0,0.0
623,Cristian de la Fuente,2008-04-28,Q266788,1,0,0,0.0
624,Jason Taylor,2008-04-28,Q110442797,0,0,0,0.0
625,Kristi Yamaguchi,2008-04-28,Q237651,1,1,0,1.0
626,Mario,2008-04-28,Q3362622,0,0,0,0.0
627,Marissa Jaret Winokur,2008-04-28,Q459363,3,2,2,0.6666666666666666
628,Marlee Matlin,2008-04-28,Q213287,4,3,2,0.75
629,Monica Seles,2008-04-28,Q173633,6,6,5,1.0
630,Penn Jillette,2008-04-28,Q4129653,2,2,2,1.0
631,Priscilla Presley,2008-04-28,Q234773,0,0,0,0.0
632,Shannon Elizabeth,2008-04-28,Q228882,0,0,0,0.0
633,Steve Guttenberg,2008-04-28,Q318685,1,0,0,0.0
634,Adam Carolla,2008-05-05,Q4119,0,0,0,0.0
635,Cristian de la Fuente,2008-05-05,Q266788,1,0,0,0.0
636,Jason Taylor,2008-05-05,Q110442797,0,0,0,0.0
637,Kristi Yamaguchi,2008-05-05,Q237651,1,1,0,1.0
638,Mario,2008-05-05,Q3362622,0,0,0,0.0
639,Marissa Jaret Winokur,2008-05-05,Q459363,3,2,2,0.6666666666666666
640,Marlee Matlin,2008-05-05,Q213287,4,3,2,0.75
641,Monica Seles,2008-05-05,Q173633,6,6,5,1.0
642,Penn Jillette,2008-05-05,Q4129653,2,2,2,1.0
643,Priscilla Presley,2008-05-05,Q234773,0,0,0,0.0
644,Shannon Elizabeth,2008-05-05,Q228882,0,0,0,0.0
645,Steve Guttenberg,2008-05-05,Q318685,1,0,0,0.0
646,Adam Carolla,2008-05-12,Q4119,0,0,0,0.0
647,Cristian de la Fuente,2008-05-12,Q266788,1,0,0,0.0
648,Jason Taylor,2008-05-12,Q110442797,0,0,0,0.0
649,Kristi Yamaguchi,2008-05-12,Q237651,1,1,0,1.0
650,Mario,2008-05-12,Q3362622,0,0,0,0.0
651,Marissa Jaret Winokur,2008-05-12,Q459363,3,2,2,0.6666666666666666
652,Marlee Matlin,2008-05-12,Q213287,4,3,2,0.75
653,Monica Seles,2008-05-12,Q173633,6,6,5,1.0
654,Penn Jillette,2008-05-12,Q4129653,2,2,2,1.0
655,Priscilla Presley,2008-05-12,Q234773,0,0,0,0.0
656,Shannon Elizabeth,2008-05-12,Q228882,0,0,0,0.0
657,Steve Guttenberg,2008-05-12,Q318685,1,0,0,0.0
658,Adam Carolla,2008-05-19,Q4119,0,0,0,0.0
659,Cristian de la Fuente,2008-05-19,Q266788,1,0,0,0.0
660,Jason Taylor,2008-05-19,Q110442797,0,0,0,0.0
661,Kristi Yamaguchi,2008-05-19,Q237651,1,1,0,1.0
662,Mario,2008-05-19,Q3362622,0,0,0,0.0
663,Marissa Jaret Winokur,2008-05-19,Q459363,3,2,2,0.6666666666666666
664,Marlee Matlin,2008-05-19,Q213287,4,3,2,0.75
665,Monica Seles,2008-05-19,Q173633,6,6,5,1.0
666,Penn Jillette,2008-05-19,Q4129653,2,2,2,1.0
667,Priscilla Presley,2008-05-19,Q234773,0,0,0,0.0
668,Shannon Elizabeth,2008-05-19,Q228882,0,0,0,0.0
669,Steve Guttenberg,2008-05-19,Q318685,1,0,0,0.0
670,Adam Carolla,,Q4119,0,0,0,0.0
671,Cristian de la Fuente,,Q266788,0,0,0,0.0
672,Jason Taylor,,Q110442797,0,0,0,0.0
673,Kristi Yamaguchi,,Q237651,0,0,0,0.0
674,Mario,,Q3362622,0,0,0,0.0
675,Marissa Jaret Winokur,,Q459363,0,0,0,0.0
676,Marlee Matlin,,Q213287,0,0,0,0.0
677,Monica Seles,,Q173633,0,0,0,0.0
678,Penn Jillette,,Q4129653,0,0,0,0.0
679,Priscilla Presley,,Q234773,0,0,0,0.0
680,Shannon Elizabeth,,Q228882,0,0,0,0.0
681,Steve Guttenberg,,Q318685,0,0,0,0.0
682,Brooke Burke,2008-09-22,Q439927,0,0,0,0.0
683,Cloris Leachman,2008-09-22,Q230131,12,11,11,0.9166666666666666
684,Cody Linley,2008-09-22,Q313660,0,0,0,0.0
685,Jeffrey Ross,2008-09-22,Q125268398,0,0,0,0.0
686,Kim Kardashian,2008-09-22,Q186304,1,1,0,1.0
687,Lance Bass,2008-09-22,Q443120,0,0,0,0.0
688,Maurice Greene,2008-09-22,Q296309,0,0,0,0.0
689,Misty May-Treanor,2008-09-22,Q182106,1,1,1,1.0
690,Rocco DiSpirito,2008-09-22,Q14946761,0,0,0,0.0
691,Susan Lucci,2008-09-22,Q242936,12,9,7,0.75
692,Ted McGinley,2008-09-22,Q617641,0,0,0,0.0
693,Toni Braxton,2008-09-22,Q155412,2,2,1,1.0
694,Warren Sapp,2008-09-22,Q180342,4,3,3,0.75
695,Brooke Burke,2008-09-29,Q439927,0,0,0,0.0
696,Cloris Leachman,2008-09-29,Q230131,12,11,11,0.9166666666666666
697,Cody Linley,2008-09-29,Q313660,0,0,0,0.0
698,Jeffrey Ross,2008-09-29,Q125268398,0,0,0,0.0
699,Kim Kardashian,2008-09-29,Q186304,1,1,0,1.0
700,Lance Bass,2008-09-29,Q443120,0,0,0,0.0
701,Maurice Greene,2008-09-29,Q296309,0,0,0,0.0
702,Misty May-Treanor,2008-09-29,Q182106,1,1,1,1.0
703,Rocco DiSpirito,2008-09-29,Q14946761,0,0,0,0.0
704,Susan Lucci,2008-09-29,Q242936,12,9,7,0.75
705,Ted McGinley,2008-09-29,Q617641,0,0,0,0.0
706,Toni Braxton,2008-09-29,Q155412,2,2,1,1.0
707,Warren Sapp,2008-09-29,Q180342,4,3,3,0.75
708,Brooke Burke,2008-10-06,Q439927,0,0,0,0.0
709,Cloris Leachman,2008-10-06,Q230131,12,11,11,0.9166666666666666
710,Cody Linley,2008-10-06,Q313660,0,0,0,0.0
711,Jeffrey Ross,2008-10-06,Q125268398,0,0,0,0.0
712,Kim Kardashian,2008-10-06,Q186304,1,1,0,1.0
713,Lance Bass,2008-10-06,Q443120,0,0,0,0.0
714,Maurice Greene,2008-10-06,Q296309,0,0,0,0.0
715,Misty May-Treanor,2008-10-06,Q182106,1,1,1,1.0
716,Rocco DiSpirito,2008-10-06,Q14946761,0,0,0,0.0
717,Susan Lucci,2008-10-06,Q242936,12,9,7,0.75
718,Ted McGinley,2008-10-06,Q617641,0,0,0,0.0
719,Toni Braxton,2008-10-06,Q155412,2,2,1,1.0
720,Warren Sapp,2008-10-06,Q180342,4,3,3,0.75
721,Brooke Burke,2008-10-13,Q439927,0,0,0,0.0
722,Cloris Leachman,2008-10-13,Q230131,12,11,11,0.9166666666666666
723,Cody Linley,2008-10-13,Q313660,0,0,0,0.0
724,Jeffrey Ross,2008-10-13,Q125268398,0,0,0,0.0
725,Kim Kardashian,2008-10-13,Q186304,1,1,0,1.0
726,Lance Bass,2008-10-13,Q443120,0,0,0,0.0
727,Maurice Greene,2008-10-13,Q296309,0,0,0,0.0
728,Misty May-Treanor,2008-10-13,Q182106,1,1,1,1.0
729,Rocco DiSpirito,2008-10-13,Q14946761,0,0,0,0.0
730,Susan Lucci,2008-10-13,Q242936,12,9,7,0.75
731,Ted McGinley,2008-10-13,Q617641,0,0,0,0.0
732,Toni Braxton,2008-10-13,Q155412,2,2,1,1.0
733,Warren Sapp,2008-10-13,Q180342,4,3,3,0.75
734,Brooke Burke,2008-10-20,Q439927,0,0,0,0.0
735,Cloris Leachman,2008-10-20,Q230131,12,11,11,0.9166666666666666
736,Cody Linley,2008-10-20,Q313660,0,0,0,0.0
737,Jeffrey Ross,2008-10-20,Q125268398,0,0,0,0.0
738,Kim Kardashian,2008-10-20,Q186304,1,1,0,1.0
739,Lance Bass,2008-10-20,Q443120,0,0,0,0.0
740,Maurice Greene,2008-10-20,Q296309,0,0,0,0.0
741,Misty May-Treanor,2008-10-20,Q182106,1,1,1,1.0
742,Rocco DiSpirito,2008-10-20,Q14946761,0,0,0,0.0
743,Susan Lucci,2008-10-20,Q242936,12,9,7,0.75
744,Ted McGinley,2008-10-20,Q617641,0,0,0,0.0
745,Toni Braxton,2008-10-20,Q155412,2,2,1,1.0
746,Warren Sapp,2008-10-20,Q180342,4,3,3,0.75
747,Brooke Burke,2008-10-27,Q439927,0,0,0,0.0
748,Cloris Leachman,2008-10-27,Q230131,12,11,11,0.9166666666666666
749,Cody Linley,2008-10-27,Q313660,0,0,0,0.0
750,Jeffrey Ross,2008-10-27,Q125268398,0,0,0,0.0
751,Kim Kardashian,2008-10-27,Q186304,1,1,0,1.0
752,Lance Bass,2008-10-27,Q443120,0,0,0,0.0
753,Maurice Greene,2008-10-27,Q296309,0,0,0,0.0
754,Misty May-Treanor,2008-10-27,Q182106,1,1,1,1.0
755,Rocco DiSpirito,2008-10-27,Q14946761,0,0,0,0.0
756,Susan Lucci,2008-10-27,Q242936,12,9,7,0.75
757,Ted McGinley,2008-10-27,Q617641,0,0,0,0.0
758,Toni Braxton,2008-10-27,Q155412,2,2,1,1.0
759,Warren Sapp,2008-10-27,Q180342,4,3,3,0.75
760,Brooke Burke,2008-11-03,Q439927,0,0,0,0.0
761,Cloris Leachman,2008-11-03,Q230131,12,11,11,0.9166666666666666
762,Cody Linley,2008-11-03,Q313660,0,0,0,0.0
763,Jeffrey Ross,2008-11-03,Q125268398,0,0,0,0.0
764,Kim Kardashian,2008-11-03,Q186304,1,1,0,1.0
765,Lance Bass,2008-11-03,Q443120,0,0,0,0.0
766,Maurice Greene,2008-11-03,Q296309,0,0,0,0.0
767,Misty May-Treanor,2008-11-03,Q182106,1,1,1,1.0
768,Rocco DiSpirito,2008-11-03,Q14946761,0,0,0,0.0
769,Susan Lucci,2008-11-03,Q242936,12,9,7,0.75
770,Ted McGinley,2008-11-03,Q617641,0,0,0,0.0
771,Toni Braxton,2008-11-03,Q155412,2,2,1,1.0
772,Warren Sapp,2008-11-03,Q180342,4,3,3,0.75
773,Brooke Burke,2008-11-10,Q439927,0,0,0,0.0
774,Cloris Leachman,2008-11-10,Q230131,12,11,11,0.9166666666666666
775,Cody Linley,2008-11-10,Q313660,0,0,0,0.0
776,Jeffrey Ross,2008-11-10,Q125268398,0,0,0,0.0
777,Kim Kardashian,2008-11-10,Q186304,1,1,0,1.0
778,Lance Bass,2008-11-10,Q443120,0,0,0,0.0
779,Maurice Greene,2008-11-10,Q296309,0,0,0,0.0
780,Misty May-Treanor,2008-11-10,Q182106,1,1,1,1.0
781,Rocco DiSpirito,2008-11-10,Q14946761,0,0,0,0.0
782,Susan Lucci,2008-11-10,Q242936,12,9,7,0.75
783,Ted McGinley,2008-11-10,Q617641,0,0,0,0.0
784,Toni Braxton,2008-11-10,Q155412,2,2,1,1.0
785,Warren Sapp,2008-11-10,Q180342,4,3,3,0.75
786,Brooke Burke,2008-11-17,Q439927,0,0,0,0.0
787,Cloris Leachman,2008-11-17,Q230131,12,11,11,0.9166666666666666
788,Cody Linley,2008-11-17,Q313660,0,0,0,0.0
789,Jeffrey Ross,2008-11-17,Q125268398,0,0,0,0.0
790,Kim Kardashian,2008-11-17,Q186304,1,1,0,1.0
791,Lance Bass,2008-11-17,Q443120,0,0,0,0.0
792,Maurice Greene,2008-11-17,Q296309,0,0,0,0.0
793,Misty May-Treanor,2008-11-17,Q182106,1,1,1,1.0
794,Rocco DiSpirito,2008-11-17,Q14946761,0,0,0,0.0
795,Susan Lucci,2008-11-17,Q242936,12,9,7,0.75
796,Ted McGinley,2008-11-17,Q617641,0,0,0,0.0
797,Toni Braxton,2008-11-17,Q155412,2,2,1,1.0
798,Warren Sapp,2008-11-17,Q180342,4,3,3,0.75
799,Brooke Burke,2008-11-24,Q439927,0,0,0,0.0
800,Cloris Leachman,2008-11-24,Q230131,12,11,11,0.9166666666666666
801,Cody Linley,2008-11-24,Q313660,0,0,0,0.0
802,Jeffrey Ross,2008-11-24,Q125268398,0,0,0,0.0
803,Kim Kardashian,2008-11-24,Q186304,1,1,0,1.0
804,Lance Bass,2008-11-24,Q443120,0,0,0,0.0
805,Maurice Greene,2008-11-24,Q296309,0,0,0,0.0
806,Misty May-Treanor,2008-11-24,Q182106,1,1,1,1.0
807,Rocco DiSpirito,2008-11-24,Q14946761,0,0,0,0.0
808,Susan Lucci,2008-11-24,Q242936,12,9,7,0.75
809,Ted McGinley,2008-11-24,Q617641,0,0,0,0.0
810,Toni Braxton,2008-11-24,Q155412,2,2,1,1.0
811,Warren Sapp,2008-11-24,Q180342,4,3,3,0.75
812,Brooke Burke,,Q439927,0,0,0,0.0
813,Cloris Leachman,,Q230131,0,0,0,0.0
814,Cody Linley,,Q313660,0,0,0,0.0
815,Jeffrey Ross,,Q125268398,0,0,0,0.0
816,Kim Kardashian,,Q186304,0,0,0,0.0
817,Lance Bass,,Q443120,0,0,0,0.0
818,Maurice Greene,,Q296309,0,0,0,0.0
819,Misty May-Treanor,,Q182106,0,0,0,0.0
820,Rocco DiSpirito,,Q14946761,0,0,0,0.0
821,Susan Lucci,,Q242936,0,0,0,0.0
822,Ted McGinley,,Q617641,0,0,0,0.0
823,Toni Braxton,,Q155412,0,0,0,0.0
824,Warren Sapp,,Q180342,0,0,0,0.0
825,Belinda Carlisle,2009-03-09,Q233959,0,0,0,0.0
826,Chuck Wicks,2009-03-09,Q2967614,0,0,0,0.0
827,David Alan Grier,2009-03-09,Q562596,2,1,1,0.5
828,Denise Richards,2009-03-09,Q206833,0,0,0,0.0
829,Gilles Marini,2009-03-09,Q181997,0,0,0,0.0
830,Holly Madison,2009-03-09,Q229948,0,0,0,0.0
831,Lawrence Taylor,2009-03-09,Q102302592,0,0,0,0.0
832,Lil' Kim,2009-03-09,Q229379,0,0,0,0.0
833,Melissa Rycroft,2009-03-09,Q2112258,0,0,0,0.0
834,Shawn Johnson,2009-03-09,Q229044,0,0,0,0.0
835,Steve Wozniak,2009-03-09,Q483382,7,7,5,1.0
836,Steve-O,2009-03-09,Q451501,0,0,0,0.0
837,Ty Murray,2009-03-09,Q14249324,1,1,1,1.0
838,Belinda Carlisle,2009-03-16,Q233959,0,0,0,0.0
839,Chuck Wicks,2009-03-16,Q2967614,0,0,0,0.0
840,David Alan Grier,2009-03-16,Q562596,2,1,1,0.5
841,Denise Richards,2009-03-16,Q206833,0,0,0,0.0
842,Gilles Marini,2009-03-16,Q181997,0,0,0,0.0
843,Holly Madison,2009-03-16,Q229948,0,0,0,0.0
844,Lawrence Taylor,2009-03-16,Q102302592,0,0,0,0.0
845,Lil' Kim,2009-03-16,Q229379,0,0,0,0.0
846,Melissa Rycroft,2009-03-16,Q2112258,0,0,0,0.0
847,Shawn Johnson,2009-03-16,Q229044,0,0,0,0.0
848,Steve Wozniak,2009-03-16,Q483382,7,7,5,1.0
849,Steve-O,2009-03-16,Q451501,0,0,0,0.0
850,Ty Murray,2009-03-16,Q14249324,1,1,1,1.0
851,Belinda Carlisle,2009-03-23,Q233959,0,0,0,0.0
852,Chuck Wicks,2009-03-23,Q2967614,0,0,0,0.0
853,David Alan Grier,2009-03-23,Q562596,2,1,1,0.5
854,Denise Richards,2009-03-23,Q206833,0,0,0,0.0
855,Gilles Marini,2009-03-23,Q181997,0,0,0,0.0
856,Holly Madison,2009-03-23,Q229948,0,0,0,0.0
857,Lawrence Taylor,2009-03-23,Q102302592,0,0,0,0.0
858,Lil' Kim,2009-03-23,Q229379,0,0,0,0.0
859,Melissa Rycroft,2009-03-23,Q2112258,0,0,0,0.0
860,Shawn Johnson,2009-03-23,Q229044,0,0,0,0.0
