season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used
2,3,TRUE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,3,8,TRUE,TRUE,4,FALSE,14,4.666666667,1.154700538,14,4.666666667,1.154700538,8,FALSE,1,0.076923077,-1.932551706,-2,2006/1/19,2006/1/25,2,2006/1/18,2006/1/16,2006/1/18,27,17,16,16
2,3,TRUE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,3,8,TRUE,TRUE,8,FALSE,27,9,0,27,9,0,1.5,TRUE,7.5,0.148351648,0.938667972,-2,2006/1/19,2006/1/25,2,2006/1/18,2006/1/16,2006/1/18,21,20,20.33333333,20.33333333
2,3,TRUE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,3,8,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2006/1/19,2006/1/25,2,2006/1/18,2006/1/16,2006/1/18,0,0,8.666666667,8.666666667
2,3,TRUE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,3,8,TRUE,TRUE,5,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,3,FALSE,6,0.142857143,0.717804919,4,2006/1/19,2006/1/25,2,2006/1/18,2006/1/16,2006/1/18,0,0,17.33333333,17.33333333
2,4,TRUE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,3,7,TRUE,TRUE,8,FALSE,28,9.333333333,0.577350269,28,9.333333333,0.577350269,1,FALSE,7,0.17721519,0.800813798,1,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,0,0,0,0
2,4,TRUE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,3,7,TRUE,TRUE,6,FALSE,21,7,0,21,7,0,6,FALSE,2,0.132911392,-0.23181452,-1,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,0,0,0,0
2,4,TRUE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,3,7,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,0,0,4,4
2,4,TRUE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,3,7,TRUE,TRUE,8,FALSE,24,8,0,24,8,0,5,FALSE,3,0.151898734,0.210740473,5,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,19,0,16.66666667,16.66666667
2,4,TRUE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,3,7,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,0,0,0,0
2,4,TRUE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,3,7,TRUE,TRUE,7,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,2.5,TRUE,5.5,0.164556962,0.505777135,1,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,8,14,12.66666667,12.66666667
2,4,TRUE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,3,7,TRUE,TRUE,4,TRUE,8,2.666666667,1.154700538,8,2.666666667,1.154700538,7,FALSE,1,0.050632911,-2.149552826,-6,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,16,0,24.66666667,24.66666667
2,4,TRUE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,3,7,TRUE,TRUE,8,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,2.5,TRUE,5.5,0.164556962,0.505777135,-1,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,16,15,16.33333333,16.33333333
2,4,TRUE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,3,7,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,0,0,0,0
2,4,TRUE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,3,7,TRUE,TRUE,5,FALSE,25,8.333333333,0.577350269,25,8.333333333,0.577350269,4,FALSE,4,0.158227848,0.358258804,-1,2006/1/26,2006/2/1,2,2006/1/25,2006/1/23,2006/1/25,0,0,0,0
2,5,TRUE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,3,6,TRUE,TRUE,8,FALSE,27,9,0,27,9,0,2,FALSE,5,0.178807947,0.626376564,-1,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,0,0,0,0
2,5,TRUE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,3,6,TRUE,TRUE,6,FALSE,24,8,0,24,8,0,4,FALSE,3,0.158940397,-0.398603268,3,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,8,0,2.666666667,2.666666667
2,5,TRUE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,3,6,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,0,0,5.666666667,5.666666667
2,5,TRUE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,3,6,TRUE,TRUE,8,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,5,FALSE,2,0.152317881,-0.740263213,-1,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,33,30,18.33333333,18.33333333
2,5,TRUE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,3,6,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,0,42,0,0
2,5,TRUE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,3,6,TRUE,TRUE,7,FALSE,25,8.333333333,1.154700538,25,8.333333333,1.154700538,3,FALSE,4,0.165562914,-0.056943324,-1,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,9,9,11,11
2,5,TRUE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,3,6,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,17,0,5.666666667,5.666666667
2,5,TRUE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,3,6,TRUE,TRUE,8,FALSE,30,10,0,30,10,0,1,FALSE,6,0.198675497,1.651356397,4,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,11,17,14.66666667,14.66666667
2,5,TRUE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,3,6,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,0,0,0,0
2,5,TRUE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,3,6,TRUE,TRUE,5,TRUE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,6,FALSE,1,0.145695364,-1.081923157,-3,2006/2/2,2006/2/8,2,2006/2/1,2006/1/30,2006/2/1,0,0,0,0
2,6,TRUE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,3,5,TRUE,TRUE,8,FALSE,30,10,0,30,10,0,1.5,TRUE,4.5,0.22556391,0.969452112,3,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,0,0,0
2,6,TRUE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,3,5,TRUE,TRUE,6,TRUE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,4.5,TRUE,1.5,0.172932331,-1.026478707,-1,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,12,0,0
2,6,TRUE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,3,5,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,0,0,0
2,6,TRUE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,3,5,TRUE,TRUE,8,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,4.5,TRUE,1.5,0.172932331,-1.026478707,0,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,23,27,30.33333333,30.33333333
2,6,TRUE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,3,5,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,0,0,0
2,6,TRUE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,3,5,TRUE,TRUE,7,FALSE,27,9,0,27,9,0,3,FALSE,3,0.203007519,0.11405319,2,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,11,11,12.33333333,12.33333333
2,6,TRUE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,3,5,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,0,0,0
2,6,TRUE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,3,5,TRUE,TRUE,8,FALSE,30,10,0,30,10,0,1.5,TRUE,4.5,0.22556391,0.969452112,0,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,26,22,31.66666667,31.66666667
2,6,TRUE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,3,5,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,0,0,0
2,6,TRUE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,3,5,FALSE,FALSE,5,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/9,2006/2/15,2,2006/2/8,2006/2/6,2006/2/8,0,0,27,27
2,7,TRUE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,3,4,TRUE,TRUE,8,FALSE,27.5,9.166666667,0.288675135,27.5,9.166666667,0.288675135,1.5,TRUE,3.5,0.269607843,0.594088526,-2.5,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,0,0
2,7,TRUE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,3,4,FALSE,FALSE,6,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,8.666666667,8.666666667
2,7,TRUE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,3,4,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,0,0
2,7,TRUE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,3,4,TRUE,TRUE,8,FALSE,20.5,6.833333333,0.288675135,20.5,6.833333333,0.288675135,4,FALSE,1,0.200980392,-1.485221314,-2.5,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,21,29,16.33333333,16.33333333
2,7,TRUE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,3,4,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,0,0
2,7,TRUE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,3,4,TRUE,TRUE,7,TRUE,26.5,8.833333333,0.288675135,26.5,8.833333333,0.288675135,3,FALSE,2,0.259803922,0.297044263,-0.5,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,66,36,26.33333333,26.33333333
2,7,TRUE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,3,4,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,0,0
2,7,TRUE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,3,4,TRUE,TRUE,8,FALSE,27.5,9.166666667,0.288675135,27.5,9.166666667,0.288675135,1.5,TRUE,3.5,0.269607843,0.594088526,-2.5,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,29,51,28.33333333,28.33333333
2,7,TRUE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,3,4,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,0,0
2,7,TRUE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,3,4,FALSE,FALSE,5,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/16,2006/2/22,2,2006/2/15,2006/2/13,2006/2/15,0,0,0,0
2,8,TRUE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,3,3,TRUE,TRUE,8,FALSE,28.9998,9.6666,0,28.9998,9.6666,0,1,FALSE,3,0.343872913,0.704355196,1.4998,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,7.666666667,7.666666667
2,8,TRUE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,3,3,FALSE,FALSE,6,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,3.333333333,3.333333333
2,8,TRUE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,3,3,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,0,0
2,8,TRUE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,3,3,TRUE,TRUE,8,FALSE,26.6666,8.888866667,0.19248858,26.6666,8.888866667,0.19248858,3,FALSE,1,0.316206368,-1.1445871,6.1666,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,36,35,32.33333333,32.33333333
2,8,TRUE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,3,3,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,0,0
2,8,TRUE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,3,3,FALSE,FALSE,7,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,27,38,35.33333333,35.33333333
2,8,TRUE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,3,3,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,6.333333333,6.333333333
2,8,TRUE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,3,3,TRUE,TRUE,8,FALSE,28.6665,9.5555,0.192430845,28.6665,9.5555,0.192430845,2,FALSE,2,0.339920719,0.440231903,1.1665,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,34,43,40,40
2,8,TRUE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,3,3,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,0,0
2,8,TRUE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,3,3,FALSE,FALSE,5,FALSE,0,0,0,,,,,FALSE,,,,,2006/2/23,2006/2/26,2,2006/2/22,2006/2/20,2006/2/22,0,0,0,0
2,9,FALSE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,0,0,FALSE,FALSE,6,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,0,0,FALSE,FALSE,3,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,0,0,FALSE,FALSE,1,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0,0,FALSE,FALSE,4,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0,0,FALSE,FALSE,2,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,9,FALSE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,0,0,FALSE,FALSE,5,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,0,0,FALSE,FALSE,6,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,0,0,FALSE,FALSE,3,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,0,0,FALSE,FALSE,1,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0,0,FALSE,FALSE,4,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0,0,FALSE,FALSE,2,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,10,FALSE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,0,0,FALSE,FALSE,5,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,1st Place,1,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,Eliminated Week 6,5,0,0,FALSE,FALSE,6,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Giselle Fernandez,Jonathan Roberts,News Anchor,,Mexico,44,Eliminated Week 3,8,0,0,FALSE,FALSE,3,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Jerry Rice,Anna Trebunskaya,Athlete,Mississippi,United States,43,2nd Place,2,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,United States,46,Eliminated Week 1,10,0,0,FALSE,FALSE,1,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42,Eliminated Week 7,4,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Master P,Ashly DelGrosso,Singer/Rapper,Louisiana,United States,35,Eliminated Week 4,7,0,0,FALSE,FALSE,4,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0,0,FALSE,FALSE,2,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
2,11,FALSE,8,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39,Eliminated Week 5,6,0,0,FALSE,FALSE,5,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
3,1,TRUE,10,Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,37,1st Place,1,3,11,TRUE,TRUE,10,FALSE,24,8,0,24,8,0,2,FALSE,10,0.113207547,1.132685259,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,0,0,0
3,1,TRUE,10,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54,Eliminated Week 3,9,3,11,TRUE,TRUE,3,FALSE,17,5.666666667,0.577350269,17,5.666666667,0.577350269,8,FALSE,4,0.080188679,-0.544560221,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,0,0,0
3,1,TRUE,10,Jerry Springer,Kym Johnson,TV Personality,,England,62,Eliminated Week 7,5,3,11,TRUE,TRUE,7,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,9,FALSE,3,0.075471698,-0.784166718,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,25,25,25
3,1,TRUE,10,Joey Lawrence,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,30,3rd Place,3,3,11,TRUE,TRUE,9,FALSE,21,7,0,21,7,0,5,FALSE,7,0.099056604,0.413865768,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,15,15,15
3,1,TRUE,10,Mario Lopez,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,3,11,TRUE,TRUE,10,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,1,FALSE,11,0.122641509,1.611898254,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,3,3,3
3,1,TRUE,10,Monique Coleman,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,3,11,TRUE,TRUE,8,FALSE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,6,FALSE,6,0.089622642,-0.065347227,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,0,0,0
3,1,TRUE,10,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,3,11,TRUE,TRUE,5,FALSE,15,5,0,15,5,0,10,FALSE,2,0.070754717,-1.023773215,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,1,1,1
3,1,TRUE,10,Shanna Moakler,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,3,11,TRUE,TRUE,2,FALSE,18,6,1,18,6,1,7,FALSE,5,0.08490566,-0.304953724,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,4,4,4
3,1,TRUE,10,Tucker Carlson,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,3,11,TRUE,TRUE,1,TRUE,12,4,1,12,4,1,11,FALSE,1,0.056603774,-1.742592707,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,21,21,21
3,1,TRUE,10,Vivica A. Fox,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,3,11,TRUE,TRUE,4,FALSE,22,7.333333333,1.154700538,22,7.333333333,1.154700538,3.5,TRUE,8.5,0.103773585,0.653472265,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,0,0,0
3,1,TRUE,10,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,3,11,TRUE,TRUE,5,FALSE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,3.5,TRUE,8.5,0.103773585,0.653472265,,2006/9/12,2006/9/18,2,2006/9/11,2006/9/12,2006/9/12,,5,5,5
